1 0.0001904253056616012
0.7742636826811271 0.0001904253056616012
0.599484250318941 0.0001904253056616012
0.4641588833612779 0.0001904253056616012
0.35938136638046275 0.0001904253056616012
0.2782559402207125 0.0001904253056616012
0.2154434690031884 0.0001904253056616012
0.1668100537200059 0.0001904253056616012
0.12915496650148842 0.0001904253056616012
0.10000000000000002 0.0001904253056616012
0.07742636826811272 0.0001904253056616012
0.05994842503189411 0.0001904253056616012
0.046415888336127795 0.0001904253056616012
0.03593813663804628 0.0001904253056616012
0.02782559402207125 0.0001904253056616012
0.02154434690031884 0.0001904253056616012
0.01668100537200059 0.0001904253056616012
0.01291549665014884 0.0001904253056616012
0.01 0.0001904253056616012
0.00774263682681127 0.0001904253056616012
0.00599484250318941 0.0001904253056616012
0.004641588833612778 1.696308100940236e-05
0.0035938136638046267 1.696308100940236e-05
0.002782559402207124 1.696308100940236e-05
0.0021544346900318834 1.696308100940236e-05
0.0016681005372000586 2.916553748377737e-05
0.0012915496650148838 2.916553748377737e-05
0.001 2.916553748377737e-05
0.0007742636826811271 2.916553748377737e-05
0.000599484250318941 2.916553748377737e-05
0.00046415888336127784 2.916553748377737e-05
0.0003593813663804627 3.1068268057765636e-05
0.0002782559402207124 3.1068268057765636e-05
0.00021544346900318834 3.190105715955571e-05
0.00016681005372000586 3.190105715955571e-05
0.00012915496650148838 1.6557597312116812e-06
9.999999999999999e-05 4.2955769119501497e-07
7.74263682681127e-05 4.2955769119501497e-07
5.9948425031894096e-05 4.947549203659918e-08
4.6415888336127784e-05 8.597829725953687e-08
3.593813663804627e-05 1.0112644199811172e-07
2.7825594022071243e-05 1.0112644199811172e-07
2.1544346900318833e-05 6.123322582318735e-08
1.6681005372000586e-05 5.503177025190098e-08
1.2915496650148837e-05 5.8980289541210595e-08
9.999999999999999e-06 2.822738143226644e-08
7.74263682681127e-06 2.920898856118015e-08
5.99484250318941e-06 3.0155812957843864e-08
4.6415888336127786e-06 2.8905530746747843e-08
3.593813663804627e-06 2.763787587678479e-08
2.7825594022071243e-06 2.6127112806584307e-08
2.1544346900318835e-06 2.6136282027522384e-09
1.6681005372000585e-06 2.8253814843282044e-09
1.2915496650148837e-06 1.8558071745999882e-09
1e-06 1.2496460533029108e-09
7.742636826811271e-07 1.1730690863132054e-09
5.99484250318941e-07 1.092462786900228e-09
4.641588833612779e-07 1.0468809152897052e-09
3.5938136638046275e-07 1.0252154680756576e-09
2.782559402207125e-07 9.836053083134288e-10
2.1544346900318838e-07 9.833678316084615e-11
1.6681005372000588e-07 9.951506285688083e-11
1.291549665014884e-07 7.194023154966089e-11
1.0000000000000001e-07 3.842259843622742e-11
7.742636826811271e-08 3.547162563677375e-11
5.994842503189411e-08 3.4727221098762584e-11
4.6415888336127794e-08 3.365030476487618e-11
3.593813663804628e-08 3.226008349344056e-11
2.782559402207125e-08 3.071487508776727e-11
2.154434690031884e-08 2.9379720878353055e-11
1.668100537200059e-08 2.8353985825901873e-11
1.291549665014884e-08 2.225553075163589e-12
1e-08 2.1316282072803006e-12
7.742636826811271e-09 1.2995160503237457e-12
5.994842503189411e-09 1.2088108292118704e-12
4.6415888336127794e-09 1.1249889908526711e-12
3.5938136638046278e-09 1.0497158697830855e-12
2.782559402207125e-09 9.831024883055761e-13
2.154434690031884e-09 1.637578961322106e-13
1.668100537200059e-09 1.0891287871572786e-13
1.291549665014884e-09 1.0302869668521453e-13
1e-09 7.460698725481052e-14
7.742636826811271e-10 4.39648317751562e-14
5.994842503189411e-10 3.952393967665557e-14
4.6415888336127794e-10 3.552713678800501e-14
3.593813663804628e-10 3.3639757646142243e-14
2.782559402207125e-10 3.175237850427948e-14
2.154434690031884e-10 2.9753977059954195e-14
1.668100537200059e-10 2.9531932455029164e-14
1.291549665014884e-10 2.7755575615628914e-14
1.0000000000000002e-10 2.731148640577885e-14
7.742636826811272e-11 2.7200464103316335e-14
5.99484250318941e-11 2.6978419498391304e-14
4.641588833612779e-11 2.6978419498391304e-14
3.5938136638046273e-11 2.6867397195928788e-14
2.7825594022071245e-11 2.6756374893466273e-14
2.1544346900318836e-11 2.6756374893466273e-14
1.6681005372000585e-11 2.6756374893466273e-14
1.2915496650148837e-11 2.6645352591003757e-14
9.999999999999998e-12 2.6645352591003757e-14
